name,created,source,address,rating,number_of_reviews,location_point,about,tags,main_photo_url,order_page,curated,is_free,price
Eigen + Art,2021-10-28 09:48:26.747069,GoogleMaps,"Auguststraße 26, 10117 Berlin, Germany",4.6,52,"('SRID=4326;POINT (13.397119799999999 52.5269196)',)","Contemporary & conceptual art gallery. Gallery in former school, hosting temporary exhibitions of international contemporary artists' work.",Art,https://lh5.googleusercontent.com/p/AF1QipPzcbgV8KHEmaVNhsLbW0jPw4FpGyu0AUvyyzkN=w480-h642-k-no,,False,True,
Gesundbrunnen-Center Berlin,2021-10-28 09:49:23.698514,GoogleMaps,"Badstraße 4, 13357 Berlin, Germany",4,12721,"('SRID=4326;POINT (13.3876136 52.5497759)',)","Sizable indoor mall at a train station. Grand indoor shopping center at a train station with 100+ store, restaurants & free parking.",Shopping,https://lh5.googleusercontent.com/p/AF1QipO5lMIvhg5CLYyWOoOcIuuAG5sXkR-5-X91aHIH=w480-h636-k-no,,False,True,
Brandy Melville,2021-10-28 09:49:24.506707,GoogleMaps,"Rosenthaler Straße 36 - Rosenhöfe, 10178 Berlin, Germany",3.8,191,"('SRID=4326;POINT (13.401828799999999 52.524837399999996)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMihvbLvTtSQ1Xw79MYYQkNMTjbG9AwuzE1YUal=w732-h552-k-no,,False,True,
RENO,2021-10-28 09:49:25.476309,GoogleMaps,"Leipziger Pl. 12-13, 10117 Berlin, Germany",3.9,115,"('SRID=4326;POINT (13.379856799999999 52.5099023)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMwKBuYLOZoxYTeamdJlp1OjRdXyA_wbD_E1ANy=w738-h552-k-no,,False,True,
o2 Shop Berlin,2021-10-28 09:49:25.476309,GoogleMaps,"Unter den Linden 16, 10117 Berlin, Germany",4.7,298,"('SRID=4326;POINT (13.389286199999999 52.5172464)',)","Mobile phones, contracts & accessories. Digital communications chain providing mobile phones, contracts, broadband & accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPZ02Vrs-A8s7z-sGLMA3Kf35dycX-7DiTIVuX8=w480-h636-k-no,,False,True,
Jack Wolfskin - Shopping Mall store,2021-10-28 09:49:26.448033,GoogleMaps,"Grunerstraße 20 ALEXA Shopping Center, 2OG, 10179 Berlin, Germany",4.1,105,"('SRID=4326;POINT (13.4161851 52.519738)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNH9OhgS46JsssgVXReTApCgc0ct6UznftQo34=w750-h552-k-no,,False,True,
Karl Lagerfeld,2021-10-28 09:49:26.729489,GoogleMaps,"Friedrichstraße 172, 10117 Berlin, Germany",4.6,59,"('SRID=4326;POINT (13.388941299999999 52.514280199999995)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipN2nBtmZq1Rlyrbn0uDjgCMb9tva_dP16u0yJb6=w822-h552-k-no,,False,True,
Park Center Treptow,2021-10-28 09:49:26.729489,GoogleMaps,"Am Treptower Park 14, 12435 Berlin, Germany",3.8,4019,"('SRID=4326;POINT (13.4571892 52.4907505)',)","Airy shopping mall with a supermarket. This indoor mall with a glass roof has clothing & electronics stores, a supermarket & fast food.",Shopping,https://lh5.googleusercontent.com/p/AF1QipM4p_Z2R_nQB0l4ujkmR5_YGFYw_qDqfkv8HVXO=w978-h552-k-no,,False,True,
Acne Studios Weinmeisterstrasse,2021-10-28 09:49:26.729489,GoogleMaps,"Weinmeisterstraße 2, 10178 Berlin, Germany",4.2,56,"('SRID=4326;POINT (13.4046956 52.5254621)',)","Upscale designer fashion for men & women. Stockholm-based fashion house's high-end apparel, footwear & accessories for men & women.",Shopping,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sKwqm48dWJP_b396seHDmAfg&cb_client,,False,True,
Guru-Shop,2021-10-28 09:49:26.729489,GoogleMaps,"Pappelallee 2, 10437 Berlin, Germany",4.6,302,"('SRID=4326;POINT (13.412973099999999 52.5413724)',)","Store for exotic apparel & decor. Boutique stocking a colorful range of Asian & African clothing, jewelry, home accents & furniture.",Shopping,https://lh5.googleusercontent.com/p/AF1QipM-fSIDBdGA3XnJIBpnO3qGuAYtkwBjW5DB9UFQ=w1104-h552-k-no,,False,True,
AMPELMANN shop in the Hackescher Markt,2021-10-28 09:49:27.002021,GoogleMaps,"Hackesche Höfe, Rosenthaler Str. 40-41, 10178 Berlin, Germany",4.4,458,"('SRID=4326;POINT (13.4008945 52.524942599999996)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipPzia9SOovKGYpsnlFNHiKdraEpnNvilUhpl9uR=w480-h636-k-no,,False,True,
AllSaints,2021-10-28 09:49:27.002021,GoogleMaps,"Rosenthaler Str. 52, 10119 Berlin, Germany",4.3,77,"('SRID=4326;POINT (13.4038693 52.5256882)',)","Edgy apparel line for men & women. Apparel chain with its own line of stylish, edgy apparel, including leather jackets in many styles.",Shopping,https://lh5.googleusercontent.com/p/AF1QipO70rCVcbA54XCIVdTgwfGi3BXkjtLkPMvJFaT2=w732-h552-k-no,,False,True,
ZARA Home,2021-10-28 09:49:27.832296,GoogleMaps,"Leipziger Pl. 12-13, 10117 Berlin, Germany",4.1,223,"('SRID=4326;POINT (13.379598999999999 52.510025)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipOd_qFENqeUPBXuMgle7MzUSSrWbCBmw9_DvP0P=w1224-h552-k-no,,False,True,
Trippen Factory Outlet,2021-10-28 09:49:28.638728,GoogleMaps,"Köpenicker Str. 187-188, 10997 Berlin, Germany",4.1,82,"('SRID=4326;POINT (13.4388917 52.5020427)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNsLgPhib-XL0ciyALX4H6pum2hx3oz0CwH_XmO=w978-h552-k-no,,False,True,
JD Sports,2021-10-28 09:49:28.638728,GoogleMaps,"ALEXA, Grunerstraße 20, 10179 Berlin, Germany",4,299,"('SRID=4326;POINT (13.4161851 52.519738)',)","Retailer of trainers & casual sportswear. Retail chain specializing in designer branded training shoes, casual sportswear and accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPSE2bpdit28mVVxLkJVe1JIG_9X-fiELRfKLs=w480-h564-k-no,,False,True,
JD Sports,2021-10-28 09:49:30.218243,GoogleMaps,"ALEXA, Grunerstraße 20, 10179 Berlin, Germany",4,299,"('SRID=4326;POINT (13.4161851 52.519738)',)","Retailer of trainers & casual sportswear. Retail chain specializing in designer branded training shoes, casual sportswear and accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPSE2bpdit28mVVxLkJVe1JIG_9X-fiELRfKLs=w480-h564-k-no,,False,True,
JACK & JONES,2021-10-28 09:49:31.027694,GoogleMaps,"Leipziger Pl. 12, 10117 Berlin, Germany",4.4,98,"('SRID=4326;POINT (13.3833503 52.5108326)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNJfGVPi9JnLaaxbY7vlqQ1eD6zcYwG1PNGH2-Y=w984-h552-k-no,,False,True,
& Other Stories,2021-10-28 09:49:32.006178,GoogleMaps,"Neue Schönhauser Str. 15, 10178 Berlin, Germany",4.1,153,"('SRID=4326;POINT (13.4049746 52.5244504)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNOTN8XUF5dPkDiN0-V65GZWCGXea0CP9xyBH0Q=w480-h852-k-no,,False,True,
C&A,2021-10-28 09:49:32.974665,GoogleMaps,"Leipziger Pl. 12-13, 10117 Berlin, Germany",4.1,834,"('SRID=4326;POINT (13.3815352 52.5100513)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNaK0KkSAeZcxuyQlbCXK99sNVMabVjkW-GatOn=w978-h552-k-no,,False,True,
Trueffelschwein,2021-10-28 09:49:32.974665,GoogleMaps,"Rosa-Luxemburg-Straße 21, 10178 Berlin, Germany",4.6,56,"('SRID=4326;POINT (13.4104713 52.5255078)',)",Menswear boutique with familiar brands. Boutique offering a wide selection of men's clothing & accessories from well-known brands.,Shopping,https://lh5.googleusercontent.com/p/AF1QipMO7Adp1s21dckun9uunNuaHvwGET6Omd4MgtY=w480-h636-k-no,,False,True,
MAC Cosmetics,2021-10-28 09:49:33.956876,GoogleMaps,"Leipziger Str. 12-13, 10117 Berlin, Germany",4.1,53,"('SRID=4326;POINT (13.38091 52.510306)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipO0U-lkO80pIzDDKQ3FzSFmMXg8KZ3efGzuxRA=w480-h618-k-no,,False,True,
MAC Cosmetics,2021-10-28 09:49:34.745516,GoogleMaps,"Store 3 Berlin, Grunerstraße 20, 10179 Berlin, Germany",3.8,52,"('SRID=4326;POINT (13.415162899999999 52.519305499999994)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipM3zZnoixBBDmaEfZ_U6tCRzsxhgY0TuCmoEhA9=w732-h552-k-no,,False,True,
ZARA,2021-10-28 09:49:34.745516,GoogleMaps,"Friedrichstraße 88, 10117 Berlin, Germany",3.8,340,"('SRID=4326;POINT (13.3889724 52.517578799999995)',)","On-trend apparel & accessories. Spanish fashion chain offering on-trend house-brand clothing, shoes & accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipMup8kgMQvJaWfNrK4jTm_oKUUg9eTB57KCNe6U=w480-h636-k-no,,False,True,
Galeries Lafayette,2021-10-28 09:49:34.745516,GoogleMaps,"Friedrichstraße 76-78, 10117 Berlin, Germany",4.2,5312,"('SRID=4326;POINT (13.3899607 52.5143682)',)","Branch of French department store. French department store for fashion, accessories & beauty products, with a gourmet market.",Shopping,https://lh5.googleusercontent.com/p/AF1QipMdg2eb8gm9s_hb_Nc1YJk1ACJTJNX1SGkMfXUa=w732-h552-k-no,,False,True,
WMF,2021-10-28 09:49:35.575132,GoogleMaps,"Quartier, Leipziger Pl. 12-13, 10117 Berlin, Germany",4,51,"('SRID=4326;POINT (13.3793551 52.5103314)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMaq12387W0PJoS29nWzkXhbiuz-AQGHA9tYfUI=w480-h636-k-no,,False,True,
Urban Outfitters,2021-10-28 09:49:35.575132,GoogleMaps,"Kurfürstendamm 19-24, 10719 Berlin, Germany",3.9,519,"('SRID=4326;POINT (13.329457399999999 52.5037119)',)","Hip retailer for apparel & home decor. Chain with a hipster vibe known for on-trend fashions, accessories & quirky home-decor items.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNX8Qn0xiIY9Da8l-r09AYGpMhezykYBip7G5Kz=w978-h552-k-no,,False,True,
Calvin Klein Underwear,2021-10-28 09:49:36.400256,GoogleMaps,"Alexanderstraße 13, 10179 Berlin, Germany",4.1,54,"('SRID=4326;POINT (13.4155102 52.5188792)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNa8m8-OcUza4BUZYOR18EuvI6ISqyd_Ivjjh8n=w480-h636-k-no,,False,True,
VANS Store Berlin Mall of Berlin,2021-10-28 09:49:38.913769,GoogleMaps,"Leipziger Pl. 12/Unit 51, 10117 Berlin, Germany",4.4,152,"('SRID=4326;POINT (13.382966699999999 52.510623499999994)',)",Classic brand for skateboarding shoes. Retail store featuring the brand's surfing & skateboarding-inspired shoes & casualwear.,Shopping,https://lh5.googleusercontent.com/p/AF1QipMXuAqSERBJRyrSXNlAdMjOVAXvGB3Uog64SCj6=w480-h852-k-no,,False,True,
Timberland Retail Berlin Friedrichstrasse,2021-10-28 09:49:38.913769,GoogleMaps,"Friedrichstraße 94, 10117 Berlin, Germany",4.3,71,"('SRID=4326;POINT (13.3888143 52.519070299999996)',)","Stylish, rugged apparel, shoes & gear. Retail chain offering stylish, rugged apparel, footwear & accessories for men, women & children.",Shopping,https://lh5.googleusercontent.com/p/AF1QipN4TfTKeWnbjvwxelEzTR9aeEXt_YCudRgR67M=w690-h552-k-no,,False,True,
Primark,2021-10-28 09:49:38.913769,GoogleMaps,"ZOOM Berlin, Joachimsthaler Str. 1-3, 10623 Berlin, Germany",4.2,4760,"('SRID=4326;POINT (13.3315463 52.505828)',)","Discount fashion & accessories retailer. Discount fashion chain offering clothes and accessories for all ages, plus homewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPXlQGuIUzeTAqkqBOus9zVprPTu8n0M5zvzKYh=w480-h636-k-no,,False,True,
Superdry,2021-10-28 09:49:38.913769,GoogleMaps,"Leipziger Pl. 15, 10117 Berlin, Germany",4.3,117,"('SRID=4326;POINT (13.3783576 52.510424)',)",Trendy apparel with updated vintage feel. Fashion chain for men & women blending vintage Americana with Japanese & British inspirations.,Shopping,https://lh5.googleusercontent.com/p/AF1QipM0t3LDkjTFryMLQ0csi4gjbPAQ6p2xU9qUkmU-=w480-h636-k-no,,False,True,
VANS Store Berlin Butcher,2021-10-28 09:49:38.913769,GoogleMaps,"Alte Schönhauser Str. 48, 10119 Berlin, Germany",4.2,86,"('SRID=4326;POINT (13.4081853 52.5267949)',)",Classic brand for skateboarding shoes. Retail store featuring the brand's surfing & skateboarding-inspired shoes & casualwear.,Shopping,https://lh5.googleusercontent.com/p/AF1QipOqzLuRnSceiLd7ebIYbABu_0t-3XnBDKcUX4JP=w480-h852-k-no,,False,True,
Brandy & Melville,2021-10-28 09:49:39.885286,GoogleMaps,"Nürnberger Str. 8, 10787 Berlin, Germany",3.8,222,"('SRID=4326;POINT (13.3396984 52.5039302)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMWw_txWn7eZKJZklJ7qgzg5Pa3ewKgFQtqtrQS=w732-h552-k-no,,False,True,
Carhartt WIP Store Bikini Berlin,2021-10-28 09:49:39.885286,GoogleMaps,"Budapester Str. 38-50, 10787 Berlin, Germany",4.2,111,"('SRID=4326;POINT (13.336653799999999 52.505390899999995)',)","Longtime provider of rugged apparel. Venerable retailer of rugged, workwear-inspired apparel, shoes & accessories for men & women.",Shopping,https://lh5.googleusercontent.com/p/AF1QipMI83tB1pOJIX2b3gw7ssUnxOE9Pe-Rk9Hzh5o=w654-h552-k-no,,False,True,
Gucci Galeries Lafayette,2021-10-28 09:49:39.885286,GoogleMaps,"Franz. Str. 23, 10117 Berlin, Germany",4.1,96,"('SRID=4326;POINT (13.390225899999999 52.514702)',)","Luxury Italian-designed fashions. Luxury brand known for modern, Italian-crafted leather goods, apparel & accessories for men & women.",Shopping,https://lh5.googleusercontent.com/p/AF1QipOVkhsiHbLRDVoViBAmfH5n8RY02aoSCVMUfABA=w732-h552-k-no,,False,True,
Calvin Klein,2021-10-28 09:49:40.305571,GoogleMaps,"Berlin Lp 12 Mall Of Berlin, Leipziger Pl. 12, 10117 Berlin, Germany",4.3,97,"('SRID=4326;POINT (13.3800834 52.510446099999996)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMqISPZVeb2icZ3pD6bYr9igvYYu70uEWSHiHRm=w918-h552-k-no,,False,True,
KURIOSIS Poster Shop,2021-10-28 09:49:41.133299,GoogleMaps,"Hufelandstraße 42, 10407 Berlin, Germany",4.9,62,"('SRID=4326;POINT (13.4354252 52.529920399999995)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipMl4i5I6WbeR-_VlAdnz5nlb2-d75DmwHngL7T1=w510-h552-k-no,,False,True,
VANS Store Berlin Bikini,2021-10-28 09:49:41.133299,GoogleMaps,"38-50, Budapester Str., 10787 Berlin, Germany",4.3,165,"('SRID=4326;POINT (13.338308 52.5055961)',)",Classic brand for skateboarding shoes. Retail store featuring the brand's surfing & skateboarding-inspired shoes & casualwear.,Shopping,https://lh5.googleusercontent.com/p/AF1QipNFJedT6srRnlIJaXug1eFn4DT5b9xRaQrgoxuq=w480-h1014-k-no,,False,True,
C&A,2021-10-28 09:49:42.118974,GoogleMaps,"Schönhauser Allee 80, 10439 Berlin, Germany",3.8,146,"('SRID=4326;POINT (13.4161503 52.5491957)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipPGZZit976kfRiv2kh1pyaowpjrEqiLsHNqziEw=w732-h552-k-no,,False,True,
TK Maxx,2021-10-28 09:49:42.118974,GoogleMaps,"Alea 101, Gontardstraße 10, 10178 Berlin, Germany",4,6038,"('SRID=4326;POINT (13.4109474 52.520905799999994)',)","Brand-name clothing at bargain prices. Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPbXDsasUSD394aAKh3XIXR-BGX8CFBMFXdq2fn=w978-h552-k-no,,False,True,
TK Maxx,2021-10-28 09:49:43.924992,GoogleMaps,"Alea 101, Gontardstraße 10, 10178 Berlin, Germany",4,6038,"('SRID=4326;POINT (13.4109474 52.520905799999994)',)","Brand-name clothing at bargain prices. Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPbXDsasUSD394aAKh3XIXR-BGX8CFBMFXdq2fn=w978-h552-k-no,,False,True,
TK Maxx,2021-10-28 09:49:43.924992,GoogleMaps,"Potsdamer Platz Arkaden, Alte Potsdamer Str. 7, 10785 Berlin, Germany",4.1,747,"('SRID=4326;POINT (13.3736819 52.507045999999995)',)","Brand-name clothing at bargain prices. Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipPTBN0j9zt33bAkCAUga61PWpLzRpytKLdeSNTH=w978-h552-k-no,,False,True,
C&A,2021-10-28 09:49:44.494984,GoogleMaps,"Badstraße 4, 13357 Berlin, Germany",4.1,401,"('SRID=4326;POINT (13.3879801 52.549597299999995)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipO4j5jDO9N2-7hW3Un9T8aK8FiHKUqaefhPAz2V=w978-h552-k-no,,False,True,
AllSaints,2021-10-28 09:49:44.494984,GoogleMaps,"Friedrichstraße 140, 10117 Berlin, Germany",4.4,88,"('SRID=4326;POINT (13.387679799999999 52.5214047)',)","Edgy apparel line for men & women. Apparel chain with its own line of stylish, edgy apparel, including leather jackets in many styles.",Shopping,https://lh5.googleusercontent.com/p/AF1QipP97G9sl6zLqhbvqswZyNWqAZrKUN3C88fO7eJs=w978-h552-k-no,,False,True,
lululemon,2021-10-28 09:49:44.494984,GoogleMaps,"Muenzstrasse, Alte Schönhauser Str. 20, 10119 Berlin, Germany",3.8,59,"('SRID=4326;POINT (13.406637499999999 52.525061699999995)',)",Upscale yoga & running apparel. High-end yoga-focused chain featuring stylish athletic wear & accessories.,Shopping,https://lh5.googleusercontent.com/p/AF1QipM7EyX3x6yEnCLBRrbb3APobimzYe5G84PZsucP=w732-h552-k-no,,False,True,
Plaza Marzahn,2021-10-28 09:49:44.494984,GoogleMaps,"Mehrower Allee 20, 12687 Berlin, Germany",3.9,1533,"('SRID=4326;POINT (13.558918499999999 52.5555647)',)","Snug shopping plaza with services & eats. Small shopping center housing a limited number of shops, plus services & a restaurant.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNIf0_aPL68ZHlGhFQEJkU7s5ntIFbtQIFF_yca=w732-h552-k-no,,False,True,
KICKZ Torstrasse - Premium Store,2021-10-28 09:49:45.296447,GoogleMaps,"Torstraße 86, 10119 Berlin, Germany",4.1,107,"('SRID=4326;POINT (13.4060186 52.529189599999995)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNC2sPZNuFYL2QX2McA4HIQvwMSGDsVOZm3R21d=w480-h636-k-no,,False,True,
Carhartt WIP Store Berlin Mitte,2021-10-28 09:49:45.296447,GoogleMaps,"Rosenthaler Str. 48, 10178 Berlin, Germany",4.4,177,"('SRID=4326;POINT (13.4035151 52.5249184)',)","Longtime provider of rugged apparel. Venerable retailer of rugged, workwear-inspired apparel, shoes & accessories for men & women.",Shopping,https://lh5.googleusercontent.com/p/AF1QipP2VTyEkQrumpJnyzYTQPxErorkPB9m_mJNqTTq=w552-h552-k-no,,False,True,
Superdry,2021-10-28 09:49:45.296447,GoogleMaps,"Leipziger Pl. 15, 10117 Berlin, Germany",4.3,117,"('SRID=4326;POINT (13.3783576 52.510424)',)",Trendy apparel with updated vintage feel. Fashion chain for men & women blending vintage Americana with Japanese & British inspirations.,Shopping,https://lh5.googleusercontent.com/p/AF1QipM0t3LDkjTFryMLQ0csi4gjbPAQ6p2xU9qUkmU-=w480-h636-k-no,,False,True,
Nike Store,2021-10-28 09:49:45.296447,GoogleMaps,"Hackescher Markt 2-3, 10178 Berlin, Germany",4.1,584,"('SRID=4326;POINT (13.401929299999999 52.5238154)',)","Mainstay for athletic apparel & footwear. Chain retailer selling a range of Nike athletic footwear, apparel & accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipMYlJ13WPyvqkEmQ3Hm-vLxJK5M8d3c5acsjv6W=w732-h552-k-no,,False,True,
Blue Tomato Shop Berlin Alexa,2021-10-28 09:49:46.268020,GoogleMaps,"Grunerstraße 20, 10179 Berlin, Germany",4.1,101,"('SRID=4326;POINT (13.414794899999999 52.5199004)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipNm97UQ0HRbY8WJlWTrCd-EVSLnY2coAjwj68gX=w732-h552-k-no,,False,True,
Primark,2021-10-28 09:49:46.268020,GoogleMaps,"Walther-Schreiber-Platz 1, 12161 Berlin, Germany",4,3867,"('SRID=4326;POINT (13.3277422 52.4652739)',)","Discount fashion & accessories retailer. Discount fashion chain offering clothes and accessories for all ages, plus homewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipP_Bzuw8NOQwfLVBv3jWaMsWvpFtkMaebstxZD8=w732-h552-k-no,,False,True,
Plaza Marzahn,2021-10-28 09:49:47.879393,GoogleMaps,"Mehrower Allee 20, 12687 Berlin, Germany",3.9,1533,"('SRID=4326;POINT (13.558918499999999 52.5555647)',)","Snug shopping plaza with services & eats. Small shopping center housing a limited number of shops, plus services & a restaurant.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNIf0_aPL68ZHlGhFQEJkU7s5ntIFbtQIFF_yca=w732-h552-k-no,,False,True,
Levi's® Memhardstrasse,2021-10-28 09:49:47.880393,GoogleMaps,"Memhardstraße 7, 10178 Berlin, Germany",4.1,119,"('SRID=4326;POINT (13.409759999999999 52.52381)',)","Stalwart for iconic jeans & casualwear. Denim pioneer dating back to 1873 with a selection of jeans, casualwear, jackets & accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNd0MfbC7de7RbsFA8bvP_nf_ioyht6UtE8R8Fj=w732-h552-k-no,,False,True,
PUMA Store Berlin,2021-10-28 09:49:47.880393,GoogleMaps,"Rosenthaler Str. 40-41, 10178 Berlin, Germany",4.5,144,"('SRID=4326;POINT (13.402270399999999 52.5238851)',)","Branded sports shoes, gear & apparel. Retail location for the brand's own athletic shoes & apparel, backpacks & other accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipP91EUOlTWVekg6wLIcPGu8yK3d8OSvKF-Ner7h=w732-h552-k-no,,False,True,
The North Face Store Berlin Bikini,2021-10-28 09:49:47.880393,GoogleMaps,"Budapester Str. 38, 10787 Berlin, Germany",4.1,179,"('SRID=4326;POINT (13.334799799999999 52.5056982)',)","Mainstay for outerwear & outdoor gear. Chain retailer known for outerwear, apparel & gear for outdoor recreation & fitness.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNAFM6as9CJEGgudSxLp0zp6UCbv-krvOJICwQ=w828-h552-k-no,,False,True,
Primark,2021-10-28 09:49:47.880393,GoogleMaps,"Walther-Schreiber-Platz 1, 12161 Berlin, Germany",4,3867,"('SRID=4326;POINT (13.3277422 52.4652739)',)","Discount fashion & accessories retailer. Discount fashion chain offering clothes and accessories for all ages, plus homewares.",Shopping,https://lh5.googleusercontent.com/p/AF1QipP_Bzuw8NOQwfLVBv3jWaMsWvpFtkMaebstxZD8=w732-h552-k-no,,False,True,
FREITAG Store Berlin,2021-10-28 09:49:48.703714,GoogleMaps,"Max-Beer-Straße 3, 10119 Berlin, Germany",4.6,153,"('SRID=4326;POINT (13.4077778 52.525)',)",,Shopping,https://lh5.googleusercontent.com/p/AF1QipN7-FYlWg6jxIri3fuWYILUDGPYyOEPmc6_JxBp=w480-h636-k-no,,False,True,
Camper,2021-10-28 09:49:48.703714,GoogleMaps,"Neue Schönhauser Str. 11, 10178 Berlin, Germany",4,75,"('SRID=4326;POINT (13.4039048 52.5244886)',)","Contemporary footwear for adults & kids. Retailer selling shoes for all ages that are contemporary takes on classic styles, plus accessories.",Shopping,https://lh5.googleusercontent.com/p/AF1QipNi5CVqQT04M8y5dhTC02sIjZfBH48ShiYOcBLi=w732-h552-k-no,,False,True,
